"","date","year","month","day","yearday","temperature","precipitation","atm_pressure","NAO"
"399","04.05.1995",1995,5,4,124,278.85,10.2,1014.7,0.202
"400","05.05.1995",1995,5,5,125,279.25,5.1,1008.6,-0.012
"401","06.05.1995",1995,5,6,126,279.15,7.7,1008,-0.526
"402","07.05.1995",1995,5,7,127,278.65,0.1,1015.1,-0.866
"403","08.05.1995",1995,5,8,128,278.15,0,1014.2,-1.101
"404","09.05.1995",1995,5,9,129,277.45,0,1014.3,-1.231
"405","10.05.1995",1995,5,10,130,276.15,0,1012.1,-1.39
"406","11.05.1995",1995,5,11,131,277.15,0,1009.5,-1.398
"407","12.05.1995",1995,5,12,132,277.45,0,1011,-1.484
"408","13.05.1995",1995,5,13,133,278.45,0,1015.8,-1.647
"409","14.05.1995",1995,5,14,134,279.75,0,1016.4,-1.387
"410","15.05.1995",1995,5,15,135,277.75,0,1004.2,-1.083
"411","16.05.1995",1995,5,16,136,274.25,1.4,993.2,-0.929
"412","17.05.1995",1995,5,17,137,276.85,4.9,998.8,-0.99
"413","18.05.1995",1995,5,18,138,277.95,8.7,998.8,-0.896
"414","19.05.1995",1995,5,19,139,278.95,0,1002.2,-0.783
"415","20.05.1995",1995,5,20,140,279.05,0.4,1011.9,-0.343
"416","21.05.1995",1995,5,21,141,278.85,1.7,1022.8,0.124
"417","22.05.1995",1995,5,22,142,279.55,0,1024,0.28
"418","23.05.1995",1995,5,23,143,281.65,0,1014.6,0.09
"419","24.05.1995",1995,5,24,144,280.65,1.1,1013.6,0.007
"420","25.05.1995",1995,5,25,145,281.45,7.8,1020.8,-0.105
"421","26.05.1995",1995,5,26,146,285.15,0,1018.8,-0.281
"422","27.05.1995",1995,5,27,147,284.25,0,1016.3,-0.427
"423","28.05.1995",1995,5,28,148,281.35,0,1018,-0.678
"424","29.05.1995",1995,5,29,149,284.95,0,1014.6,-0.859
"425","30.05.1995",1995,5,30,150,282.55,2.5,1016.7,-0.859
"426","31.05.1995",1995,5,31,151,282.45,0.7,1020.6,-0.772
"427","01.06.1995",1995,6,1,152,282.35,2.1,1013.9,-0.544
"428","02.06.1995",1995,6,2,153,283.75,0.2,1008.7,-0.315
"429","03.06.1995",1995,6,3,154,282.95,0.8,1009.2,-0.31
"430","04.06.1995",1995,6,4,155,281.45,4.6,1015.5,-0.311
"431","05.06.1995",1995,6,5,156,281.85,0.9,1014.2,-0.478
"432","06.06.1995",1995,6,6,157,282.15,1.6,1013.6,-0.922
"433","07.06.1995",1995,6,7,158,282.05,8.8,1013.9,-0.978
"434","08.06.1995",1995,6,8,159,281.45,0,1015.2,-0.805
"435","09.06.1995",1995,6,9,160,281.05,0,1009,-0.355
"436","10.06.1995",1995,6,10,161,279.95,1.4,1002.3,-0.214
"437","11.06.1995",1995,6,11,162,280.15,9.9,1007.6,0.028
"438","12.06.1995",1995,6,12,163,281.25,0.1,1017.7,0.095
"439","13.06.1995",1995,6,13,164,281.95,0,1020.4,0.077
"440","14.06.1995",1995,6,14,165,280.45,0,1020.6,0.256
"441","15.06.1995",1995,6,15,166,280.05,0.2,1015.2,0.467
"442","16.06.1995",1995,6,16,167,281.35,0.2,1006.2,0.624
"443","17.06.1995",1995,6,17,168,282.85,0,1000.5,0.438
"444","18.06.1995",1995,6,18,169,285.65,0.2,994,0.163
"445","19.06.1995",1995,6,19,170,284.15,0,1001.9,0.008
"446","20.06.1995",1995,6,20,171,283.55,0,1010,0.129
"447","21.06.1995",1995,6,21,172,283.55,5,1010,0.601
"448","22.06.1995",1995,6,22,173,283.05,2,1019.2,0.943
"449","23.06.1995",1995,6,23,174,282.95,0,1021.4,1.141
"450","24.06.1995",1995,6,24,175,282.65,2.1,1022.8,1.002
"451","25.06.1995",1995,6,25,176,283.35,8,1020.6,0.769
"452","26.06.1995",1995,6,26,177,281.55,12.9,1023.1,0.488
"453","27.06.1995",1995,6,27,178,282.05,0.6,1022.6,0.214
"454","28.06.1995",1995,6,28,179,281.75,2.3,1006,-0.281
"455","29.06.1995",1995,6,29,180,280.55,8,1003,-0.672
"456","30.06.1995",1995,6,30,181,280.85,5.1,1008.8,-0.904
"457","01.07.1995",1995,7,1,182,281.45,0,1007.7,-1.021
"458","02.07.1995",1995,7,2,183,282.05,4,1001.8,-1.15
"459","03.07.1995",1995,7,3,184,282.95,6,993.6,-0.853
"460","04.07.1995",1995,7,4,185,282.85,0,992.4,-0.129
"461","05.07.1995",1995,7,5,186,281.65,4.8,998.1,0.367
"462","06.07.1995",1995,7,6,187,281.35,2.2,999.1,0.716
"463","07.07.1995",1995,7,7,188,283.35,1.9,1000.9,1.048
"464","08.07.1995",1995,7,8,189,282.05,3.2,1009.1,1.147
"465","09.07.1995",1995,7,9,190,282.45,1.5,1025.8,0.62
"466","10.07.1995",1995,7,10,191,282.85,0,1024.9,-0.025
"467","11.07.1995",1995,7,11,192,281.45,3,1023,-0.719
"468","12.07.1995",1995,7,12,193,280.85,0.1,1017.8,-0.883
"469","13.07.1995",1995,7,13,194,281.05,0.2,1016.2,-0.91
"470","14.07.1995",1995,7,14,195,281.65,0,1016.2,-1.075
"471","15.07.1995",1995,7,15,196,285.45,0,1012.1,-1.266
"472","16.07.1995",1995,7,16,197,288.85,0,1008.5,-1.296
"473","17.07.1995",1995,7,17,198,285.85,0.1,1005.4,-0.929
"474","18.07.1995",1995,7,18,199,284.95,2.4,1001,-0.561
"475","19.07.1995",1995,7,19,200,283.55,0,1008.1,-0.207
"476","20.07.1995",1995,7,20,201,283.85,0,1008.3,0.026
"477","21.07.1995",1995,7,21,202,285.15,3,999.6,0.305
"478","22.07.1995",1995,7,22,203,283.55,8.1,991.6,0.646
"479","23.07.1995",1995,7,23,204,282.95,1.5,1004.8,1.007
"480","24.07.1995",1995,7,24,205,282.85,1.7,1006.9,0.965
"481","25.07.1995",1995,7,25,206,282.85,0.8,1014.8,0.892
"482","26.07.1995",1995,7,26,207,284.05,4.7,1014.7,0.895
"483","27.07.1995",1995,7,27,208,284.65,3.3,1014.1,0.976
"484","28.07.1995",1995,7,28,209,285.15,0.2,1015.1,1.001
"485","29.07.1995",1995,7,29,210,284.95,0.1,1020.1,0.825
"486","30.07.1995",1995,7,30,211,287.25,0,1021.4,0.609
"487","31.07.1995",1995,7,31,212,287.25,0,1023.2,0.389
"488","01.08.1995",1995,8,1,213,284.55,0.2,1023.1,0.415
"489","02.08.1995",1995,8,2,214,285.05,0.1,1018.4,0.265
"490","03.08.1995",1995,8,3,215,283.65,2.8,1011.8,0.065
"491","04.08.1995",1995,8,4,216,282.65,5.1,1011.6,0.048
"492","05.08.1995",1995,8,5,217,283.15,3.4,1007.3,-0.323
"493","06.08.1995",1995,8,6,218,283.45,10.2,1003.9,-0.758
"494","07.08.1995",1995,8,7,219,282.15,6.7,1011.9,-0.718
"495","08.08.1995",1995,8,8,220,282.85,0.3,1012.1,-0.05
"496","09.08.1995",1995,8,9,221,282.95,11.7,1009,0.564
"497","10.08.1995",1995,8,10,222,283.45,0,1019.8,0.829
"498","11.08.1995",1995,8,11,223,284.65,10,1021.5,0.645
"499","12.08.1995",1995,8,12,224,284.35,9.7,1018.7,0.409
"500","13.08.1995",1995,8,13,225,286.75,0,1006.2,0.028
"501","14.08.1995",1995,8,14,226,285.35,1.5,1010.5,0.028
"502","15.08.1995",1995,8,15,227,285.45,0,1008.5,0.623
"503","16.08.1995",1995,8,16,228,284.45,16.5,1007.6,0.944
"504","17.08.1995",1995,8,17,229,285.35,11.1,1009.4,0.621
"505","18.08.1995",1995,8,18,230,284.25,15.6,1011.6,-0.024
"506","19.08.1995",1995,8,19,231,282.45,2.5,1018.8,-0.292
"507","20.08.1995",1995,8,20,232,282.45,2.4,1023.1,0.117
"508","21.08.1995",1995,8,21,233,283.65,1.4,1015.3,0.753
"509","22.08.1995",1995,8,22,234,284.35,5.9,1006.3,1.157
"510","23.08.1995",1995,8,23,235,284.55,2.5,1004.7,1.206
"511","24.08.1995",1995,8,24,236,283.55,8.3,996.7,1.064
"512","25.08.1995",1995,8,25,237,282.95,13.1,995.8,0.41
"513","26.08.1995",1995,8,26,238,283.55,3.8,997.4,-0.173
"514","27.08.1995",1995,8,27,239,282.25,0,994.7,-0.528
"515","28.08.1995",1995,8,28,240,281.15,0,1003.4,-0.369
"516","29.08.1995",1995,8,29,241,281.65,5.5,1005.4,0.12
"517","30.08.1995",1995,8,30,242,282.45,14,1015.9,0.328
"518","31.08.1995",1995,8,31,243,283.35,0.6,1023.1,0.179
"519","01.09.1995",1995,9,1,244,285.15,0.8,1022.1,-0.22
"520","02.09.1995",1995,9,2,245,287.55,0.1,1018.2,-0.516
"521","03.09.1995",1995,9,3,246,283.85,0,1017.2,-0.706
"522","04.09.1995",1995,9,4,247,285.95,0,1008.1,-0.741
"523","05.09.1995",1995,9,5,248,287.15,0,1006.5,-0.66
"524","06.09.1995",1995,9,6,249,286.55,0,1006.7,-0.804
"525","07.09.1995",1995,9,7,250,286.55,0,1007.9,-0.79
"526","08.09.1995",1995,9,8,251,286.65,0,1014.2,-0.683
"527","09.09.1995",1995,9,9,252,285.35,0,1016.6,-0.551
"528","10.09.1995",1995,9,10,253,284.15,0,1013.9,-0.594
"529","11.09.1995",1995,9,11,254,283.75,0,1013.7,-0.529
"530","12.09.1995",1995,9,12,255,283.25,0,1018.6,-0.07
"531","13.09.1995",1995,9,13,256,281.95,0,1021.4,-0.024
"532","14.09.1995",1995,9,14,257,282.45,0,1021,-0.073
"533","15.09.1995",1995,9,15,258,284.05,0,1020.7,0.091
"534","16.09.1995",1995,9,16,259,284.25,0,1020.7,0.473
"535","17.09.1995",1995,9,17,260,284.55,0,1022.9,0.739
"536","18.09.1995",1995,9,18,261,283.85,0,1019.6,0.593
"537","19.09.1995",1995,9,19,262,282.95,3.7,1017.1,0.339
"538","20.09.1995",1995,9,20,263,282.25,3.1,1006.8,0.438
"539","21.09.1995",1995,9,21,264,283.15,9.3,1005.1,0.686
"540","22.09.1995",1995,9,22,265,283.25,11.7,997.9,0.692
"541","23.09.1995",1995,9,23,266,280.85,4,994.9,0.779
"542","24.09.1995",1995,9,24,267,279.45,6.8,992.3,1.136
"543","25.09.1995",1995,9,25,268,279.45,7,990.9,1.613
"544","26.09.1995",1995,9,26,269,281.25,7.8,971.1,1.41
"545","27.09.1995",1995,9,27,270,280.35,15.3,983.6,0.974
"546","28.09.1995",1995,9,28,271,278.15,1.2,997.1,0.538
"547","29.09.1995",1995,9,29,272,278.25,2.8,1005,0.297
"548","30.09.1995",1995,9,30,273,278.15,1.4,1011.6,0.359
"549","01.10.1995",1995,10,1,274,278.05,3.6,1009,0.363
"550","02.10.1995",1995,10,2,275,278.75,2.7,1001.3,0.207
"551","03.10.1995",1995,10,3,276,281.45,0,1002.7,-0.082
"552","04.10.1995",1995,10,4,277,281.55,3.5,1007.2,-0.244
"553","05.10.1995",1995,10,5,278,283.65,1.2,1003,-0.098
"554","06.10.1995",1995,10,6,279,283.15,13.7,1004.7,0.113
"555","07.10.1995",1995,10,7,280,283.25,1.5,997.5,0.289
"556","08.10.1995",1995,10,8,281,281.95,8.7,1004.4,0.399
"557","09.10.1995",1995,10,9,282,283.95,9.8,996.6,0.507
"558","10.10.1995",1995,10,10,283,282.35,4.8,1005.6,0.693
"559","11.10.1995",1995,10,11,284,281.25,3.1,1002.5,0.627
"560","12.10.1995",1995,10,12,285,281.85,5.6,1001,0.44
"561","13.10.1995",1995,10,13,286,281.75,8.5,998.4,-0.071
"562","14.10.1995",1995,10,14,287,280.05,5.4,1016.6,-0.505
"563","15.10.1995",1995,10,15,288,280.25,0.1,1014.1,-0.383
"564","16.10.1995",1995,10,16,289,282.05,2.8,1004.1,0.374
"565","17.10.1995",1995,10,17,290,283.05,5.7,993.6,1.449
"566","18.10.1995",1995,10,18,291,281.75,26.9,987.6,1.567
"567","19.10.1995",1995,10,19,292,281.25,7.3,981,1.106
"568","20.10.1995",1995,10,20,293,279.35,10.4,993.6,0.6
"569","21.10.1995",1995,10,21,294,275.05,6.5,1014.9,0.209
"570","22.10.1995",1995,10,22,295,278.75,0.2,997.6,-0.443
"571","23.10.1995",1995,10,23,296,280.35,9.1,999.2,-0.57
"572","24.10.1995",1995,10,24,297,279.05,2.3,1007.3,-0.524
"573","25.10.1995",1995,10,25,298,281.25,0.2,999.8,-0.467
"574","26.10.1995",1995,10,26,299,281.45,6.6,993.9,-0.353
"575","27.10.1995",1995,10,27,300,280.55,5.2,991.1,-0.527
"576","28.10.1995",1995,10,28,301,278.65,0.7,993.2,-0.712
"577","29.10.1995",1995,10,29,302,278.15,2.6,1002.2,-0.751
"578","30.10.1995",1995,10,30,303,275.65,1.4,1016.6,-0.468
"579","31.10.1995",1995,10,31,304,277.45,0.3,1017.7,-0.327
"580","01.11.1995",1995,11,1,305,275.95,1.7,1006.6,-0.674
"581","02.11.1995",1995,11,2,306,275.05,7.9,1002.1,-1.023
"582","03.11.1995",1995,11,3,307,274.15,0,1022.4,-0.944
"583","04.11.1995",1995,11,4,308,275.25,0,1025.9,-0.639
"584","05.11.1995",1995,11,5,309,280.35,3.8,1005,-0.529
"585","06.11.1995",1995,11,6,310,276.25,16.1,1014.9,-0.436
"586","07.11.1995",1995,11,7,311,276.25,2.5,1017,-0.168
"587","08.11.1995",1995,11,8,312,278.65,2.5,1002.6,-0.372
"588","09.11.1995",1995,11,9,313,279.35,7.2,1003.1,-0.852
"589","10.11.1995",1995,11,10,314,279.05,3.7,1014.2,-0.61
"590","11.11.1995",1995,11,11,315,278.25,4,1022.7,-0.414
"591","12.11.1995",1995,11,12,316,280.65,0.1,1014.6,-0.669
"592","13.11.1995",1995,11,13,317,277.95,5.2,1008.3,-0.977
"593","14.11.1995",1995,11,14,318,276.95,23.5,986.7,-1.205
"594","15.11.1995",1995,11,15,319,273.55,6,995,-1.612
"595","16.11.1995",1995,11,16,320,273.15,8,999.1,-1.751
"596","17.11.1995",1995,11,17,321,274.25,2.7,1007.1,-1.538
"597","18.11.1995",1995,11,18,322,274.75,3.1,994.8,-1.215
"598","19.11.1995",1995,11,19,323,273.25,8.9,1005.1,-0.858
"599","20.11.1995",1995,11,20,324,276.85,1.2,1001.3,-0.519
"600","21.11.1995",1995,11,21,325,277.35,10.6,1008.7,-0.339
"601","22.11.1995",1995,11,22,326,280.35,3.3,1000.8,-0.268
"602","23.11.1995",1995,11,23,327,279.95,6.6,994,-0.536
"603","24.11.1995",1995,11,24,328,279.25,0.6,999.3,-0.72
"604","25.11.1995",1995,11,25,329,275.65,0.1,1010.7,-0.462
"605","26.11.1995",1995,11,26,330,272.75,0,1013.9,-0.575
"606","27.11.1995",1995,11,27,331,270.75,0.3,1022.3,-0.934
"607","28.11.1995",1995,11,28,332,271.05,0,1020.4,-0.797
"608","29.11.1995",1995,11,29,333,277.25,0.3,1018.8,-0.759
"609","30.11.1995",1995,11,30,334,279.05,1.5,1023.2,-0.662
"610","01.12.1995",1995,12,1,335,280.05,1.4,1026.8,-0.6
"611","02.12.1995",1995,12,2,336,278.85,0,1030.2,-0.018
"612","03.12.1995",1995,12,3,337,278.65,0,1030.2,0.167
"613","04.12.1995",1995,12,4,338,277.65,0,1036.1,-0.084
"614","05.12.1995",1995,12,5,339,278.45,0.1,1039.8,-0.807
"615","06.12.1995",1995,12,6,340,276.85,0.6,1037.5,-1.394
"616","07.12.1995",1995,12,7,341,276.05,0,1030.9,-1.846
"617","08.12.1995",1995,12,8,342,276.05,0,1024.8,-1.793
"618","09.12.1995",1995,12,9,343,275.85,0,1013.8,-1.51
"619","10.12.1995",1995,12,10,344,278.45,10.3,1009.8,-1.383
"620","11.12.1995",1995,12,11,345,280.15,0.7,1025.4,-1.392
"621","12.12.1995",1995,12,12,346,278.45,0.3,1016.4,-1.389
"622","13.12.1995",1995,12,13,347,272.45,7.3,1029.1,-1.499
"623","14.12.1995",1995,12,14,348,279.35,3,1024.6,-1.581
"624","15.12.1995",1995,12,15,349,279.05,5,1022.4,-1.34
"625","16.12.1995",1995,12,16,350,276.45,1.2,1009.3,-1.237
"626","17.12.1995",1995,12,17,351,274.35,2,1009.9,-1.192
"627","18.12.1995",1995,12,18,352,271.25,3.4,1008.3,-0.958
"628","19.12.1995",1995,12,19,353,271.65,6.7,998.3,-0.774
"629","20.12.1995",1995,12,20,354,270.85,0.2,996.9,-0.57
"630","21.12.1995",1995,12,21,355,270.85,3.8,996.2,-0.363
"631","22.12.1995",1995,12,22,356,270.85,7.3,991.6,-0.06
"632","23.12.1995",1995,12,23,357,270.85,6.1,984.8,-0.158
"633","24.12.1995",1995,12,24,358,269.55,4.3,991.6,-0.459
"634","25.12.1995",1995,12,25,359,269.55,5.2,991.2,-0.54
"635","26.12.1995",1995,12,26,360,268.65,4.2,994.9,-0.578
"636","27.12.1995",1995,12,27,361,269.75,4.4,998.7,-0.802
"637","28.12.1995",1995,12,28,362,271.55,3.2,1000.9,-0.987
"638","29.12.1995",1995,12,29,363,272.05,2.7,1000.8,-1.126
"639","30.12.1995",1995,12,30,364,273.25,3.2,1001,-1.328
"640","31.12.1995",1995,12,31,365,273.95,4,1006.2,-1.607
"641","01.01.1996",1996,1,1,1,275.45,1.9,1007.1,-1.66
"642","02.01.1996",1996,1,2,2,275.25,5.7,1016.8,-1.719
"643","03.01.1996",1996,1,3,3,274.65,0,1018.2,-1.521
"644","04.01.1996",1996,1,4,4,276.65,0.5,1007,-0.877
"645","05.01.1996",1996,1,5,5,276.45,21.5,1011.8,-0.667
"646","06.01.1996",1996,1,6,6,275.85,0.2,1012.8,-0.64
"647","07.01.1996",1996,1,7,7,277.15,0,1009.5,-0.664
"648","08.01.1996",1996,1,8,8,278.05,0,1004.8,-0.392
"649","09.01.1996",1996,1,9,9,277.95,0,1005.2,-0.158
"650","10.01.1996",1996,1,10,10,279.05,0,1004.7,0.209
"651","11.01.1996",1996,1,11,11,278.45,0.1,1006.8,0.27
"652","12.01.1996",1996,1,12,12,278.45,0,1006.7,0.503
"653","13.01.1996",1996,1,13,13,278.55,0,1009.2,0.789
"654","14.01.1996",1996,1,14,14,278.25,0,1016.5,0.825
"655","15.01.1996",1996,1,15,15,279.55,1.6,1021.8,1.351
"656","16.01.1996",1996,1,16,16,278.55,0,1013.7,1.44
"657","17.01.1996",1996,1,17,17,277.85,3.6,1024.1,1.137
"658","18.01.1996",1996,1,18,18,279.95,0.3,1019.8,1.258
"659","19.01.1996",1996,1,19,19,278.45,0,1020.8,1.105
"660","20.01.1996",1996,1,20,20,275.05,0,1028.5,0.434
"661","21.01.1996",1996,1,21,21,276.35,0,1033.3,0.149
"662","22.01.1996",1996,1,22,22,277.05,0.7,1033.2,-0.054
"663","23.01.1996",1996,1,23,23,275.85,0,1030,-0.122
"664","24.01.1996",1996,1,24,24,274.85,0,1031.7,-0.01
"665","25.01.1996",1996,1,25,25,273.05,0,1036.6,-0.248
"666","26.01.1996",1996,1,26,26,274.75,0,1036.1,-0.465
"667","27.01.1996",1996,1,27,27,276.35,1.5,1023.6,-0.297
"668","28.01.1996",1996,1,28,28,277.95,1.5,1022.6,-0.324
"669","29.01.1996",1996,1,29,29,277.55,2,1028.6,-0.552
"670","30.01.1996",1996,1,30,30,272.35,2,1025.1,-0.999
"671","31.01.1996",1996,1,31,31,274.75,0.4,1024.3,-1.218
"672","01.02.1996",1996,2,1,32,273.65,4.4,1013.4,-0.995
"673","02.02.1996",1996,2,2,33,272.75,0,1010.2,-0.429
"674","03.02.1996",1996,2,3,34,270.45,2.3,1005.7,0.2
"675","04.02.1996",1996,2,4,35,270.65,0.8,1014.7,0.759
"676","05.02.1996",1996,2,5,36,268.45,0.4,1011.1,1.03
"677","06.02.1996",1996,2,6,37,268.95,0,1008.9,0.859
"678","07.02.1996",1996,2,7,38,269.35,0,1009.9,0.531
"679","08.02.1996",1996,2,8,39,268.75,0,1021.8,0.146
"680","09.02.1996",1996,2,9,40,267.85,0,1027,-0.067
"681","10.02.1996",1996,2,10,41,267.95,0,1022.6,0.061
"682","11.02.1996",1996,2,11,42,269.05,0,1015.7,0.171
"683","12.02.1996",1996,2,12,43,269.35,0,1009.2,0.209
"684","13.02.1996",1996,2,13,44,272.25,0.6,1006.6,0.327
"685","14.02.1996",1996,2,14,45,274.15,1.3,1013.5,0.32
"686","15.02.1996",1996,2,15,46,275.65,5.7,987.3,0.307
"687","16.02.1996",1996,2,16,47,271.05,2.6,995.3,0.534
"688","17.02.1996",1996,2,17,48,268.15,0,1000.5,0.521
"689","18.02.1996",1996,2,18,49,270.25,0.9,1004.8,-0.114
"690","19.02.1996",1996,2,19,50,272.05,0.1,1019.8,-0.297
"691","20.02.1996",1996,2,20,51,273.65,1,1024.8,0.084
"692","21.02.1996",1996,2,21,52,275.65,2.6,1013.4,0.304
"693","22.02.1996",1996,2,22,53,275.45,2.5,1001,0.31
"694","23.02.1996",1996,2,23,54,276.35,2,1000.9,0.124
"695","24.02.1996",1996,2,24,55,275.65,0,1000,-0.143
"696","25.02.1996",1996,2,25,56,274.85,0,997.8,-0.197
"697","26.02.1996",1996,2,26,57,274.55,0,989.9,-0.151
"698","27.02.1996",1996,2,27,58,275.45,2.7,994.1,-0.114
"699","28.02.1996",1996,2,28,59,273.15,2.3,994.9,-0.002
"700","29.02.1996",1996,2,29,60,274.55,16.1,995.3,0.121
"701","01.03.1996",1996,3,1,61,276.15,5.3,1016.5,-0.009
"702","02.03.1996",1996,3,2,62,275.35,0,1014.5,-0.094
"703","03.03.1996",1996,3,3,63,276.65,1.9,1007.6,-0.227
"704","04.03.1996",1996,3,4,64,275.55,4,1009.9,0.074
"705","05.03.1996",1996,3,5,65,275.85,0.1,1009.5,0.249
"706","06.03.1996",1996,3,6,66,275.85,5.4,1014,0.338
"707","07.03.1996",1996,3,7,67,278.25,5.3,1022.5,0.467
"708","08.03.1996",1996,3,8,68,278.05,0.8,1033.1,0.583
"709","09.03.1996",1996,3,9,69,277.25,0.3,1036.3,0.468
"710","10.03.1996",1996,3,10,70,278.65,0,1033.6,0.906
"711","11.03.1996",1996,3,11,71,278.25,0,1023.2,1.397
"712","12.03.1996",1996,3,12,72,277.55,0,1025,1.194
"713","13.03.1996",1996,3,13,73,277.65,0,1032.9,0.633
"714","14.03.1996",1996,3,14,74,275.25,0,1033.8,0.329
"715","15.03.1996",1996,3,15,75,275.45,0,1032.4,0.11
"716","16.03.1996",1996,3,16,76,275.95,0,1031.7,-0.305
"717","17.03.1996",1996,3,17,77,275.25,0,1030.6,-0.494
"718","18.03.1996",1996,3,18,78,274.65,0,1027.7,-0.418
"719","19.03.1996",1996,3,19,79,274.25,0,1015.9,-0.382
"720","20.03.1996",1996,3,20,80,272.45,5.3,1022.4,-0.369
"721","21.03.1996",1996,3,21,81,273.55,1.4,1023.2,-0.288
"722","22.03.1996",1996,3,22,82,274.75,0,1024,-0.185
"723","23.03.1996",1996,3,23,83,276.35,0,1021.7,0.044
"724","24.03.1996",1996,3,24,84,274.85,0,1014.5,-0.13
"725","25.03.1996",1996,3,25,85,272.55,10.2,1008.8,-0.518
"726","26.03.1996",1996,3,26,86,273.45,1.4,1000.2,-0.52
"727","27.03.1996",1996,3,27,87,274.15,0.1,1000.1,-0.19
"728","28.03.1996",1996,3,28,88,273.45,2.2,1001.1,-0.25
"729","29.03.1996",1996,3,29,89,273.75,0,1009.8,-0.591
"730","30.03.1996",1996,3,30,90,273.35,0.4,1014.7,-0.638
"731","31.03.1996",1996,3,31,91,274.55,0,1019.4,-0.672
"732","01.04.1996",1996,4,1,92,274.05,0,1014.4,-0.566
"733","02.04.1996",1996,4,2,93,274.35,0,1009.1,-0.322
"734","03.04.1996",1996,4,3,94,273.65,0.6,1013.1,-0.313
"735","04.04.1996",1996,4,4,95,275.35,3.9,1019.1,-0.437
"736","05.04.1996",1996,4,5,96,278.15,13.1,1015.7,-0.349
"737","06.04.1996",1996,4,6,97,274.35,13.6,1019.7,-0.17
"738","07.04.1996",1996,4,7,98,278.25,6.4,1020.6,-0.124
"739","08.04.1996",1996,4,8,99,279.25,0.3,1020.9,-0.087
"740","09.04.1996",1996,4,9,100,276.75,0,1025,0.011
"741","10.04.1996",1996,4,10,101,276.45,0,1030.6,-0.037
"742","11.04.1996",1996,4,11,102,274.35,0,1035,-0.335
"743","12.04.1996",1996,4,12,103,275.35,0,1030.3,-0.376
"744","13.04.1996",1996,4,13,104,277.25,0,1026.7,-0.334
"745","14.04.1996",1996,4,14,105,278.15,0,1025,0.112
"746","15.04.1996",1996,4,15,106,277.55,0,1017.9,0.52
"747","16.04.1996",1996,4,16,107,276.65,0.1,1007.3,0.5
"748","17.04.1996",1996,4,17,108,279.15,30.8,1002.6,0.193
"749","18.04.1996",1996,4,18,109,278.75,23.1,1005.6,-0.046
"750","19.04.1996",1996,4,19,110,279.35,2.6,1003,-0.135
"751","20.04.1996",1996,4,20,111,279.05,2.7,1002.6,-0.053
"752","21.04.1996",1996,4,21,112,279.35,2.7,1002,-0.052
"753","22.04.1996",1996,4,22,113,276.65,2.9,1006.9,0.215
"754","23.04.1996",1996,4,23,114,276.85,0.1,1014.5,0.518
"755","24.04.1996",1996,4,24,115,277.75,0,1013.8,0.511
"756","25.04.1996",1996,4,25,116,277.95,1,1011.5,0.248
"757","26.04.1996",1996,4,26,117,277.15,2.5,1009.6,0
"758","27.04.1996",1996,4,27,118,276.55,0.1,1006.6,-0.304
"759","28.04.1996",1996,4,28,119,273.95,0,999.9,-0.381
"760","29.04.1996",1996,4,29,120,273.75,0.8,997.8,-0.64
"761","30.04.1996",1996,4,30,121,274.65,3.8,999.4,-1.017
"762","01.05.1996",1996,5,1,122,275.75,4.8,1007.6,-0.955
"763","02.05.1996",1996,5,2,123,276.85,0,1011.7,-0.796
"764","03.05.1996",1996,5,3,124,276.15,0,1013.5,-0.818
"765","04.05.1996",1996,5,4,125,275.75,0,1008,-0.591
"766","05.05.1996",1996,5,5,126,276.25,0.1,1007.4,-0.37
"767","06.05.1996",1996,5,6,127,276.45,0,1004,-0.393
"768","07.05.1996",1996,5,7,128,275.95,1.6,1011.8,-0.334
"769","08.05.1996",1996,5,8,129,276.35,0.1,1018.9,-0.344
"770","09.05.1996",1996,5,9,130,276.35,0,1032.5,-0.306
"771","10.05.1996",1996,5,10,131,277.85,0,1036,-0.051
"772","11.05.1996",1996,5,11,132,279.35,0,1030.1,-0.199
"773","12.05.1996",1996,5,12,133,278.85,0,1025.7,-0.641
"774","13.05.1996",1996,5,13,134,278.35,0.1,1018,-0.927
"775","14.05.1996",1996,5,14,135,276.45,4.2,1021.2,-0.81
"776","15.05.1996",1996,5,15,136,276.55,0,1020.4,-0.664
"777","16.05.1996",1996,5,16,137,277.75,0,1017.6,-0.337
"778","17.05.1996",1996,5,17,138,278.15,0,1018,-0.316
"779","18.05.1996",1996,5,18,139,279.25,0,1022.9,-0.261
"780","19.05.1996",1996,5,19,140,279.35,0,1020.1,-0.382
"781","20.05.1996",1996,5,20,141,278.95,0,1016.9,-0.592
"782","21.05.1996",1996,5,21,142,280.15,0,1018.3,-0.602
"783","22.05.1996",1996,5,22,143,279.55,0,1016.2,-0.63
"784","23.05.1996",1996,5,23,144,278.65,0,1011.7,-0.675
"785","24.05.1996",1996,5,24,145,282.45,0,1002.2,-0.529
"786","25.05.1996",1996,5,25,146,282.35,1.2,994.7,-0.596
"787","26.05.1996",1996,5,26,147,280.55,0.5,991.2,-0.639
"788","27.05.1996",1996,5,27,148,278.75,8.2,999.8,-0.527
"789","28.05.1996",1996,5,28,149,278.95,1.2,1011.4,-0.039
"790","29.05.1996",1996,5,29,150,280.65,0,1007.4,0.479
"791","30.05.1996",1996,5,30,151,281.15,0.9,1009.3,0.695
"792","31.05.1996",1996,5,31,152,283.55,0.5,1007.2,0.843
